Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
2950 Fletcher Pky,"['Bridge Credit Plus', 'Air Conditioner', 'Cable Ready', 'Efficient Appliances', 'Wood-Style Plank Flooring', 'Easy & Secure Online Rent Payments', 'Night Patrol', 'Skylight*', 'Community BBQ & Picnic Areas', 'Dog Park', 'Variable Speed Ceiling Fans', 'Bridge Living App', 'Updater', 'Fireplace*', 'Moving Services', 'Monthly Resident Events', 'Non-Smoking Community', 'Professional On-Site Management', 'Laundry Facilities', 'Maintenance on site', 'Recycling', 'Pet Play Area', 'Fitness Center', 'Hot Tub', 'Spa', 'Pool', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Range', 'Refrigerator', 'Hardwood Floors', 'Vinyl Flooring', 'Views', 'Skylights', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Yard']",East County,https://www.apartments.com/east-county-el-cajon-ca/,bvwfrjb,Colonnade at Fletcher Hills,https://www.apartments.com/colonnade-at-fletcher-hills-el-cajon-ca/bvwfrjb/,4.8,verified,0
4560 Mission Gorge Pl,"['Air conditioning with programmable thermostat', 'Separate shower with glass enclosure*', 'Share the Air - smoke-free community', 'French doors leading to private balcony or patio', 'Separate dining area', 'Front-loading, in-home washer and dryer', 'Relaxing resort-style swimming pool with cabanas', 'Built-in desk', 'Hub By Amazon: Package Lockers With 24/7', 'Rooftop Deck With Kegerator', 'Controlled Access', 'Day Care', 'Concierge', '24 Hour Access', 'Online Services', 'Health Club Discount', 'Pet Washing Station', 'Key Fob Entry', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Conference Rooms', 'Pool', 'Basketball Court', 'Gameroom', 'Gated', 'Roof Terrace', 'Courtyard', 'Grill', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Microwave', 'Refrigerator', 'Dining Room', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio', 'Deck']",Grantville,https://www.apartments.com/grantville-san-diego-ca/,1wz5d17,Gravity,https://www.apartments.com/gravity-san-diego-ca/1wz5d17/,4.4,verified,0
6595 Montezuma Rd,"['Courtesy Patrol', 'Pets Welcome! *conditions apply', 'Online Rent Payment', 'Mailbox Center - Amazon Hub', 'Spacious Living Rooms', 'BBQ Areas', 'High Speed Internet Access', 'Wi-Fi hotspots in Common Areas', 'Courtyard', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Recycling', 'Online Services', 'Pool', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Wi-Fi', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Carpet', 'Tile Floors', 'Vinyl Flooring', 'Dining Room', 'Walk-In Closets', 'Window Coverings', 'Large Bedrooms', 'Balcony']",Rolando,https://www.apartments.com/rolando-san-diego-ca/,c8rp5kf,"Dorchester ""Call for Specials""",https://www.apartments.com/dorchester-call-for-specials-san-diego-ca/c8rp5kf/,3.0,verified,0
525 Olive St,"['Concierge Services by Hello Alfred', 'Zoom Room 3 - Large', 'EVS Charging Stations', 'Modern Color Palettes', 'Walk-in closets', 'Zoom Room 1 - Medium', 'Other', 'White Herringbone Backsplashes', 'Fisher & Paykel Built-in Appliance Suite with Gas Cooking', 'Leviton Decora and Hubbell Smart Dimmer Switches', 'Pet Spa with Grooming Stations', 'Reservable 525 Olive Bicycles', 'Smart Home Technology', 'Sun Club with Sparkling Pool and Lounges', 'Yoga Studio', '525 Fitness Featuring Indoor-Outdoor fitness and Wellness Studio', 'Conference/Zoom Meeting Rooms', 'Organic Courtyards with Outdoor Seating', 'Private patios and balconies', 'Zoom Room 2 - Small', 'Chevron Tiled Bathrooms with Dual Vanities', 'Luxurious Edge-lit Bathroom Mirrors', 'Unparalleled Access to Balboa Park', 'Auto-Shades', 'Club-level Penthouses', 'Electrolux Wi-Fi Enabled Washer', 'Frameless Shower Enclosures', 'Hardwood Wide-Plank Flooring in Refined Oak', 'Park Lounge Social Area with Food Bar', 'Quartz Contertops', 'Sky Lounge Clubroom with Kitchen and TV’s', 'Underlit Floating Cabinetry', 'Electrolux Wi-Fi Enabled Dryer', 'Expansive Ocean and City Views', 'Keyless Entry Doors', 'Soft Closing Cabinet Hinges', 'Package Service', 'Community-Wide WiFi', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', '24 Hour Access', 'Renters Insurance Program', 'Online Services', 'Planned Social Activities', 'Pet Washing Station', 'EV Charging', 'Key Fob Entry', 'Elevator', 'Clubhouse', 'Lounge', 'Storage Space', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Spa', 'Pool', 'Bicycle Storage', 'Walking/Biking Trails', 'Roof Terrace', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Trash Compactor', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Vinyl Flooring', 'Dining Room', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony']",Bankers Hill,https://www.apartments.com/bankers-hill-san-diego-ca/,shtk9c5,525 Olive,https://www.apartments.com/525-olive-san-diego-ca/shtk9c5/,4.9,verified,0
5540 Ocean Gate Ln,"['Carpeting', 'Private Tanning Salon', 'Full Appliance Package Includes Oven and Range', 'Neutral Color Palette', 'Billiard Table', 'Generous Closet', 'Linen Storage Space', 'Microwave', 'Select 2 Bedrooms with Attached Garages Available', 'Window Coverings', 'Central Heating & Air w/ an Electric Thermostat', 'Full Sized Washer and Dryer Included', 'Resident Events Hosted by Management', 'Spacious Floor Plans', 'Activity & Learning Center', 'Cable Ready', 'Multiple BBQ & Picnic Areas', 'Recycling', 'Spacious 1, 2, 3 & 4 Bedroom Units', 'Bike Racks', 'Central Mail Room', 'Wood-Burning Fireplaces*', 'Dishwasher', 'Private Patios Or Balconies', 'Refrigerators', 'Conference Room', 'Disposal', 'Kitchen Pantries', 'Night Patrol', 'Package Service', 'Community-Wide WiFi', 'Maintenance on site', 'Property Manager on Site', 'Furnished Units Available', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Planned Social Activities', 'Elevator', 'Business Center', 'Clubhouse', 'Storage Space', 'Conference Rooms', 'Tanning Salon', 'Fitness Center', 'Sauna', 'Spa', 'Pool', 'Playground', 'Basketball Court', 'Tennis Court', 'Gated', 'Courtyard', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Pantry', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Walk-In Closets', 'Linen Closet', 'Furnished', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio']",Ocean Crest,https://www.apartments.com/ocean-crest-san-diego-ca/,776vjnz,Greenfield Village,https://www.apartments.com/greenfield-village-san-diego-ca/776vjnz/,5.0,verified,0
15605-15677 Avenida Alcachofa,"['Poolside BBQs', 'Window Coverings', 'Large Walk-in Closets', 'Patio or Balcony', '10 Electric Vehicle Charging Stations', 'Free WiFi At Pool and Gym', 'Gorgeous views', 'Smoke Free Community', 'Efficient Appliances in beautiful slate finish', 'Gated Community', 'Brand New Electric Car Charging Station!', 'Custom Tile Backsplash with Quartz Counters', 'Easy Freeway Access', 'Full Size Washer/Dryer', 'Wood/Gas Burning Fireplaces', 'Air Conditioning', 'Plush carpeting!', 'Woodburning Fireplaces in every home!', 'Vaulted Ceiling in Upstairs Apartments', 'Wi-Fi', 'Laundry Facilities', 'Controlled Access', 'Online Services', 'EV Charging', 'Car Wash Area', 'Public Transportation', 'Business Center', 'Clubhouse', 'Storage Space', 'Fitness Center', 'Spa', 'Pool', 'Tennis Court', 'Gated', 'Grill', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Fireplace', 'Dishwasher', 'Disposal', 'Ice Maker', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Breakfast Nook', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Built-In Bookshelves', 'Vaulted Ceiling', 'Bay Window', 'Views', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio']",Rancho Bernardo,https://www.apartments.com/rancho-bernardo-san-diego-ca/,fjzzryv,La Serena,https://www.apartments.com/la-serena-san-diego-ca/fjzzryv/,5.0,verified,0
9585 Gold Coast Dr,"['Garages', 'Laundry Facilities', 'Property Manager on Site', 'Trash Pickup - Door to Door', 'Recycling', 'Pool', 'Grill', 'High Speed Internet Access', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Walk-In Closets', 'Linen Closet', 'Balcony', 'Patio', 'Lawn']",Mira Mesa,https://www.apartments.com/mira-mesa-san-diego-ca/,zl5sdkz,Gold Coast Apartments,https://www.apartments.com/gold-coast-apartments-san-diego-ca/zl5sdkz/,4.0,verified,0
4075 Park Blvd,"['Rooftop Available For Remote Work!', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'On-Site Retail', 'Online Services', 'Planned Social Activities', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Roof Terrace', 'Grill', 'Picnic Area', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Storage Space', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Quartz Countertops', 'Carpet', 'Tile Floors', 'Vinyl Flooring', 'Views', 'Walk-In Closets', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio']",Uptown San Diego,https://www.apartments.com/uptown-san-diego-san-diego-ca/,bj2e8qb,The Park,https://www.apartments.com/the-park-san-diego-ca/bj2e8qb/,4.9,verified,0
302 E Island Ave,"['Paid Utilities Water, Gas, Sewer and Trash', 'Walk-in closet', 'Dishwasher', 'Extra Storage', 'Rooftop Deck and BBQ Area w/Panoramic City Views', 'BBQ Areas', 'Freeway Access', 'Pet Friendly', 'Water/Sewer/Trash/Gas', 'Water/Trash Paid', 'Alarm System', 'Luxury Amenities', 'Washer /Dryer Connections', 'Window Coverings', 'Wireless Internet Acess', 'Public Transportation', 'Roof Top Deck', 'Vaulted Ceilings', 'Balconies', 'Loft Style Apartments', 'Patios/Balconies', 'Ceiling Fan', 'Gas Utilities included', 'Modern Kitchen', 'Zoned For Live and Work', 'Nightly Courtesy Patrol', 'One Block From Horton Plaza and Gaslamp District', 'Stackable Washer Dryer Connections', 'Underground Assigned Parking Included', 'Underground Parking Included', 'Laundry Facilities', 'Controlled Access', 'Public Transportation', 'Elevator', 'Gated', 'Courtyard', 'Waterfront', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Washer/Dryer Hookup', 'Ceiling Fans', 'Cable Ready', 'Security System', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Range', 'Refrigerator', 'Carpet', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Loft Layout', 'Window Coverings', 'Balcony', 'Patio', 'Deck']",Marina District,https://www.apartments.com/marina-district-san-diego-ca/,llmyg6d,Cornerstone Lofts,https://www.apartments.com/cornerstone-lofts-san-diego-ca/llmyg6d/,0,verified,0
4555 Vandever,"['Stainless Steel Appliances', 'Glass top Range', 'Double Sinks', 'Well Maintained Grounds', 'Covered parking - assigned', '24 Hour Emergency Maintenance', 'Upgraded Cabinets', 'Laundry Facilities', 'Pool', 'Courtyard']",Grantville,https://www.apartments.com/grantville-san-diego-ca/,yhpvc5r,Mission Arbor Apartments,https://www.apartments.com/mission-arbor-apartments-san-diego-ca/yhpvc5r/,4.0,verified,0
4805 Wind Surf Way,"['Full-Size Washer/Dryer in Unit', 'HDMI Ports for Mounted TVs*', 'Cable Ready', 'Pet Friendly Community with Private Dog Park', 'Stainless Steel Kitchen Appliances*', 'Oval Tub with Combo Shower*', 'Car Charging Stations', 'Direct-Access Garage with Every Unit', '3 Picnic Areas with Barbecues', 'Air Conditioning', 'Climate Control', 'Decorative Window Blinds*', 'Energy Star Dishwasher', 'Spacious Closets', 'Tile Floors', 'Wood-Style Flooring', 'Carpeted Floors', 'Gourmet Kitchen w/ 5-Burner Gas Stove', 'Pantry', 'Private Lockers in Clubhouse', 'Private Patio/Balcony', 'Storage', 'Wheelchair Access', 'EV Charging', 'Business Center', 'Clubhouse', 'Fitness Center', 'Sauna', 'Spa', 'Pool', 'Playground', 'Basketball Court', 'Tennis Court', 'Washer/Dryer', 'Air Conditioning', 'Cable Ready', 'Dishwasher', 'Granite Countertops', 'Pantry', 'Kitchen', 'Tile Floors', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio']",Ocean Crest,https://www.apartments.com/ocean-crest-san-diego-ca/,6hwzlwv,RiverEdge Terrace*,https://www.apartments.com/riveredge-terrace-san-diego-ca/6hwzlwv/,4.5,verified,0
10500 Sea Pearl Cv,"['Air Conditioner', 'Cable and Internet Ready', 'Pool with Attractive Views', 'Smoke-Free Community', 'Excellent Freeway Access', 'Open-Concept Living Areas', 'Professional On-Site Management', 'Community Barbecues', 'Disposal', 'Oval Soaking Tubs', 'Recessed Lighting in Kitchens & Dining Spaces', 'Abundant Closet Space', 'Breathtaking City & Coastal Views', 'Dishwasher', 'Distinctive Wood-Style Flooring', 'Energy-Efficient Front-Loading Washers & Dryers', 'Granite Countertops in Kitchens', 'High Ceilings', 'Modern Shaker-Style Cabinetry', 'Efficient Appliances', 'Personal Decks or Patios', 'Flat Panel TV Connect in Living Room', 'Stainless-Steel Appliance Packages', '24-Hour Fitness Center', 'Convenient Dual Sinks', 'Expansive 9 & 10 Foot Ceilings', 'Gas Range', 'Lush Landscaping', 'Microwave', 'Property Manager on Site', 'Fitness Center', 'Pool', 'Courtyard', 'Washer/Dryer', 'Air Conditioning', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Vaulted Ceiling', 'Views', 'Patio', 'Deck']",Carmel Valley,https://www.apartments.com/carmel-valley-san-diego-ca/,xn090zp,Ocean Air,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/,4.9,verified,0
455 Dennery Rd,"['Assigned Parking', 'Homes WiFi ready', 'Private Balconies and Patios', 'Full Size Washer & Dryer', 'High Speed Data Lines', 'Night Patrol', 'Ceiling Fan', 'Gas Range', 'Carpeting', 'Crown Molding-two tone paint', 'Garbage Disposal', 'Picnic Area with Barbecue', 'Microwave', 'Central Heating/Air', 'Refrigerator with Icemaker', 'Window Coverings', 'Cable Ready', 'Beautiful Landscaping', 'Carport', 'Dishwasher', 'High Ceilings', 'Maintenance on site', 'Property Manager on Site', 'Planned Social Activities', 'Pet Care', 'Pet Play Area', 'Pet Washing Station', 'Fitness Center', 'Hot Tub', 'Sauna', 'Spa', 'Pool', 'Playground', 'Gated', 'Picnic Area', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Microwave', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Crown Molding', 'Window Coverings', 'Large Bedrooms']",Ocean Crest,https://www.apartments.com/ocean-crest-san-diego-ca/,jnxft44,The Landing at Ocean View Hills,https://www.apartments.com/the-landing-at-ocean-view-hills-san-diego-ca/jnxft44/,4.9,verified,0
2925-2945 Broadway,[],Golden Hill,https://www.apartments.com/golden-hill-san-diego-ca/,kxgdx19,Bridgeview Apartments,https://www.apartments.com/bridgeview-apartments-san-diego-ca/kxgdx19/,0,verified,0
655 6th Ave,"['Custom Cabinetry', 'Stainless Appliances', 'Contemporary Urban Design', 'Elevator', 'Fitness Center', 'Floor-To-Ceiling Windows', 'On-Site Management', 'Cable Ready', 'Large Closets', 'Private Patio / Balcony*', 'Vaulted Ceilings*', 'Window Coverings', 'Additional Storage', 'Exposed Concrete Ceilings And Pillars', 'Free Weights Available', 'In-Home Washer And Dryer', 'Night Patrol', 'Open Layout', 'Hardwood-Style Flooring', 'Individual Climate Control', 'Resident Lounge', 'Package Lockers', 'Controlled Access', 'Freeway Access', 'Gated Underground Parking', 'Granite Counter Tops', 'Heat', 'City Views*', 'Controlled Access', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Planned Social Activities', 'Elevator', 'Lounge', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Freezer', 'Instant Hot Water', 'Carpet', 'Vinyl Flooring', 'Walk-In Closets', 'Loft Layout', 'Window Coverings', 'Balcony', 'Patio', 'Deck']",Marina District,https://www.apartments.com/marina-district-san-diego-ca/,7h2hs1z,Sixth & G Apartments,https://www.apartments.com/sixth-g-apartments-san-diego-ca/7h2hs1z/,4.9,verified,0
11540 Windcrest Ln,"['Hardwood Floors', 'Night Patrol', 'Self Guided Tours', 'Virtual Tours Available', 'Covered Parking', 'Smoke Free Living', 'Package Service', 'Maintenance on site', 'Business Center', 'Clubhouse', 'Fitness Center', 'Spa', 'Pool', 'Gated', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Fireplace', 'Handrails', 'Dishwasher', 'Disposal', 'Microwave', 'Refrigerator', 'Hardwood Floors', 'Views', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio']",Carmel Mountain,https://www.apartments.com/carmel-mountain-san-diego-ca/,mrwkymk,Carmel Terrace,https://www.apartments.com/carmel-terrace-san-diego-ca/mrwkymk/,4.7,verified,0
5595 Lindo Paseo,"['Armoire', 'Gaming Courtyards (Billiards, Ping Pong)', 'Flat Screen TV Included', 'Resident Events', 'Cable Included', 'Housekeeping Included', 'On-Site Restaurant', 'Solar Panels', 'WIFI Included', '90"" Movie Theater', 'Fully Furnished', 'Lounge Areas', 'Utilities Included', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Concierge', 'Furnished Units Available', 'Maid Service', 'Meal Service', 'Elevator', 'Clubhouse', 'Lounge', 'Breakfast/Coffee Concierge', 'Tanning Salon', 'Fitness Center', 'Spa', 'Media Center/Movie Theatre', 'Gated', 'Courtyard', 'Grill', 'Picnic Area', 'Private Bathroom', 'Study Lounge', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Granite Countertops', 'Microwave', 'Oven', 'Refrigerator', 'Carpet', 'Vaulted Ceiling', 'Furnished', 'Window Coverings']",College West,https://www.apartments.com/college-west-san-diego-ca/,qspb2wz,The Essential,https://www.apartments.com/the-essential-san-diego-ca/qspb2wz/,4.7,verified,0
2420 B St,"['Elevator', 'High Speed Internet Access', 'Washer/Dryer', 'Smoke Free', 'Double Pane Windows']",Golden Hill,https://www.apartments.com/golden-hill-san-diego-ca/,c7dfwhe,"The Noble - Stunning, brand-new renovation...",https://www.apartments.com/the-noble-stunning-brand-new-renovation-san-diego-ca/c7dfwhe/,0,verified,0
601 11th Ave,"['Balcony - Extra Large', 'Double balcony', 'Sky lounge', 'Walk-in closet', 'Closet organizers', 'Dark finish', 'Private balcony', '5-burner gas cooktops', 'Bicycle storage room with tune-up station', 'Corner unit', 'Nest thermostat', 'Stunning mountain views', 'USB power outlets', 'Beautiful Bay view', 'Community plaza, ampitheater & terrace with outdoo', 'Corner apartment', 'Quartz countertops in kitchen and bath', 'Rooftop pool, spa & barbeque area', 'Soft close cabinets and drawers', 'View - Mountain', 'Balcony - Double', 'Balcony - Private', 'Electric vehicle charging stations', 'Finish - Light', 'Large walk-in closet in both bedrooms', 'Pet exercise area', 'Balcony', 'Bay view', 'Clubroom with outdoor lounge and barbeque', 'Kitchen island', 'Large wrap-around balcony', 'Tile shower surrounds', 'Under-cabinet kitchen lighting', 'Walk-in closet in both bedrooms', 'Balcony - Standard', 'Extra large balcony', 'Finish - Dark', 'Floating bathroom vanity', 'Floor - 08', 'Large balcony', 'Large walk-in closet', 'Light finish', 'Lobby lounge & coffee bar', 'Package lockers with refrigerated storage', 'Stainless steel appliances', 'Tile backsplashes', 'View - Bay', 'Walk-In Closet - Both Bedrooms', 'Large patio', 'Walk-in Closet - Large', 'Package Service', 'Community-Wide WiFi', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', '24 Hour Access', 'On-Site Retail', 'Hearing Impaired Accessible', 'Vision Impaired Accessible', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Composting', 'Planned Social Activities', 'Guest Apartment', 'Pet Play Area', 'Pet Washing Station', 'EV Charging', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Spa', 'Pool', 'Bicycle Storage', 'Gameroom', 'Gated', 'Roof Terrace', 'Sundeck', 'Cabana', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Vinyl Flooring', 'Office', 'Recreation Room', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio']",East Village,https://www.apartments.com/east-village-san-diego-ca/,sezlpc5,The Merian,https://www.apartments.com/the-merian-san-diego-ca/sezlpc5/,4.9,verified,0
2020 El Cajon Blvd,"['Coldbrew Coffee On Tap', 'Mirror Online Interactive Workout', 'Bocce Ball Court', 'Cold Brew On Tap', 'Valet Dry Cleaning', 'Keg W/ Free Beer', 'Bike Storage', 'Boulevard Fitness Discounted Rates', 'Local Businesses Discounts', 'Common Area Wifi', 'Package Service', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'Recycling', 'Dry Cleaning Service', 'Online Services', 'Planned Social Activities', 'Health Club Discount', 'Guest Apartment', 'Pet Play Area', 'Pet Washing Station', 'EV Charging', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Fitness Center', 'Hot Tub', 'Spa', 'Bicycle Storage', 'Gated', 'Roof Terrace', 'Sundeck', 'Courtyard', 'Grill', 'Dog Park', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Quartz Countertops', 'Hardwood Floors', 'Vinyl Flooring', 'Dining Room', 'High Ceilings', 'Built-In Bookshelves', 'Vaulted Ceiling', 'Bay Window', 'Views', 'Walk-In Closets', 'Linen Closet', 'Loft Layout', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio']",San Diego,https://www.apartments.com/san-diego-ca/,tntm129,BLVD North Park Apartments,https://www.apartments.com/blvd-north-park-apartments-san-diego-ca/tntm129/,3.8,verified,0
4454 44th St,"['Community BBQ', 'Garage Parking', 'A/C and Heating', 'Controlled Access', 'Dog Park', 'Outdoor Fitness Center', '24 Hour Laundry Center', 'Billiard Table', 'Community Fire Pit', 'Amazon Package Lockers', 'Outdoor Lounge', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Property Manager on Site', 'Elevator', 'Lounge', 'Fitness Center', 'Hot Tub', 'Spa', 'Pool', 'Grill', 'Dog Park', 'High Speed Internet Access', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Smoke Free', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops', 'Carpet', 'Vinyl Flooring', 'Walk-In Closets', 'Large Bedrooms', 'Balcony', 'Patio']",Talmadge,https://www.apartments.com/talmadge-san-diego-ca/,q43sevw,Mission Pacific Apartments,https://www.apartments.com/mission-pacific-apartments-san-diego-ca/q43sevw/,5.0,verified,0
6575 Jaffe Ct,"['Refrigerator', 'All Electric Kitchen', 'Night Patrol', 'Ceiling Fan', 'Skylights*', 'Air Conditioner', 'BBQ Grills', 'Cable Ready', 'Garbage Disposal', 'Spacious Closets', 'Dishwasher', 'Easy Access to Freeways and Shopping', 'Carpeted Floors', 'Extra Storage', 'Private Balconies and Patios*', 'Barbecue Area', 'Package Service', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Public Transportation', 'Clubhouse', 'Storage Space', 'Fitness Center', 'Spa', 'Pool', 'Grill', 'High Speed Internet Access', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Dishwasher', 'Disposal', 'Kitchen', 'Refrigerator', 'Window Coverings']",Lake Murray,https://www.apartments.com/lake-murray-san-diego-ca/,66vph3t,Navajo Bluffs,https://www.apartments.com/navajo-bluffs-san-diego-ca/66vph3t/,4.9,verified,0
